TAZ,longitude_center,latitude_center,TAZ12_TEXT,RSA,CAA,ACRES,Area_SQMI
1,-117.97057912,33.9429546,0001,36,1,184.671349,0.28853752
2,-117.95756782,33.94263734,0002,36,1,247.587282,0.38684656
3,-117.94647298,33.94179326,0003,36,1,184.090555,0.28764132
4,-117.93718766,33.9414555,0004,36,1,213.556706,0.33368542
5,-117.92868166,33.94248675,0005,36,1,146.803606,0.2293872
6,-117.9199168,33.94293391,0006,36,2,168.538801,0.26334436
7,-117.97227872,33.93588137,0007,36,1,173.83198,0.27162269
8,-117.96367538,33.93566709,0008,36,1,170.919359,0.26706143
9,-117.95484884,33.9372946,0009,36,1,79.872703,0.12480107
10,-117.94344085,33.93314594,0010,36,1,216.519511,0.33831506
11,-117.92869277,33.93549511,0011,36,1,160.025199,0.25003932
12,-117.91998497,33.93550191,0012,36,2,160.009879,0.25001538
13,-117.95316281,33.93248238,0013,36,1,215.583293,0.33684882
14,-117.93736633,33.93022441,0014,36,1,126.978725,0.19840421
15,-117.97226822,33.93002129,0015,36,1,79.697328,0.1245311
16,-117.96357513,33.93002105,0016,36,1,81.21343,0.12689595
17,-117.92831344,33.928801,0017,36,1,132.384324,0.20685046
18,-117.91998549,33.92824657,0018,36,2,160.195,0.25030464
19,-117.97223803,33.92641707,0019,36,1,77.251547,0.12070522
20,-117.96354866,33.92639688,0020,36,1,80.026672,0.12504082
21,-117.95264086,33.92639751,0021,36,1,119.954423,0.18742874
22,-117.93892283,33.92271292,0022,36,1,189.604979,0.29625771
23,-117.93332136,33.92249575,0023,36,1,214.959899,0.3358748
24,-117.92435301,33.92168593,0024,36,1,165.651015,0.25882373
25,-117.97222642,33.92101318,0025,36,1,159.392493,0.24905478
26,-117.9636041,33.92195082,0026,36,1,116.793895,0.18249213
27,-117.95498143,33.92106514,0027,36,1,153.588867,0.23998258
28,-117.94691921,33.92071891,0028,36,1,137.912907,0.21548887
29,-117.91846177,33.92002992,0029,36,1,83.149146,0.12992639
30,-117.96337133,33.91833976,0030,36,1,44.073553,0.06886329
31,-117.96773293,33.91182583,0031,36,4,491.362162,0.76773781
32,-117.95314038,33.91230003,0032,36,4,311.704166,0.48703706
33,-117.94026661,33.91176468,0033,36,4,394.257666,0.61602683
34,-117.92411339,33.91493351,0034,36,4,214.359857,0.33493746
35,-117.90908602,33.9425144,0035,36,2,258.766783,0.40432372
36,-117.86060051,33.94170796,0036,41,3,626.90541,0.9795387
37,-117.83618884,33.93445615,0037,41,3,1395.831271,2.1810255
38,-117.89566834,33.93907131,0038,36,2,608.206114,0.950314
39,-117.80900796,33.93600208,0039,41,3,1927.230714,3.01126118
40,-117.8845317,33.93457918,0040,36,2,511.189745,0.79873193
41,-117.78539285,33.93783508,0041,41,3,693.132722,1.0830281
42,-117.90924108,33.93514563,0042,36,2,215.57531,0.33683418
43,-117.86300569,33.93056711,0043,41,3,1014.483579,1.58513049
44,-117.78445886,33.92242963,0044,41,3,2271.939967,3.54994302
45,-117.9111305,33.92825098,0045,36,2,165.69691,0.25890136
46,-117.90084428,33.92844459,0046,36,2,210.354078,0.32867817
47,-117.88937071,33.92491621,0047,36,2,259.139324,0.40490564
48,-117.87821186,33.92179999,0048,41,3,111.898384,0.17484078
49,-117.86964183,33.92187676,0049,41,3,161.736823,0.25271374
50,-117.91124185,33.92283885,0050,36,2,79.875325,0.12480518
51,-117.90177169,33.92305166,0051,36,2,87.396879,0.13655759
52,-117.85540968,33.92099514,0052,41,3,217.19789,0.33937294
53,-117.8370898,33.91695592,0053,41,3,577.364213,0.90213009
54,-117.88950294,33.91966962,0054,36,2,171.415654,0.26783642
55,-117.90262564,33.91936083,0055,36,2,81.397009,0.12718279
56,-117.91123064,33.91922914,0056,36,2,81.471469,0.12729913
57,-117.77232506,33.90939997,0057,41,9,778.566207,1.21652732
58,-117.82230538,33.91328823,0058,41,3,229.384427,0.35840845
59,-117.88898254,33.91530342,0059,36,2,205.40408,0.32094385
60,-117.87093464,33.91431975,0060,41,3,261.177254,0.40808984
61,-117.85643332,33.91474631,0061,41,3,277.41471,0.4334604
62,-117.87986208,33.91474531,0062,41,3,84.502479,0.132035
63,-117.84670592,33.91054354,0063,41,3,182.532746,0.28520497
64,-117.91170252,33.91391593,0064,36,2,152.90352,0.23891171
65,-117.90915588,33.90737469,0065,36,2,279.018824,0.4359626
66,-117.89497285,33.91252567,0066,36,2,131.949166,0.20617058
67,-117.80794185,33.91030117,0067,41,9,265.067897,0.41415975
68,-117.79213323,33.91037387,0068,41,9,325.35499,0.50836567
69,-117.89827113,33.90707865,0069,36,4,299.401562,0.46781342
70,-117.92328439,33.90829299,0070,36,4,314.290443,0.49108362
71,-117.88664299,33.90276137,0071,36,4,281.770281,0.44026731
72,-117.9359799,33.89980205,0072,36,4,502.131879,0.78458087
73,-117.86941734,33.90779392,0073,36,4,171.008067,0.26720004
74,-117.87846609,33.90695001,0074,36,4,155.032056,0.24223746
75,-117.9486066,33.90050745,0075,36,4,431.767871,0.67463732
76,-117.97104589,33.90102722,0076,36,4,625.497244,0.97736357
77,-117.92382188,33.90163207,0077,36,4,267.493219,0.41795735
78,-117.89867547,33.90124519,0078,36,4,193.278743,0.30199829
79,-117.87881482,33.89982496,0079,36,4,195.808995,0.30595121
80,-117.95818028,33.89709066,0080,36,4,158.039413,0.24693653
81,-117.92191934,33.89258003,0081,36,4,449.579694,0.70246812
82,-117.89636466,33.89172106,0082,36,4,368.363488,0.57556714
83,-117.90413279,33.89047001,0083,36,4,588.318361,0.91924758
84,-117.87657442,33.89361455,0084,36,4,167.558481,0.26180989
85,-117.8889435,33.89213511,0085,36,4,93.46301,0.14603593
86,-117.96023368,33.89137873,0086,36,4,196.758196,0.30743461
87,-117.97114517,33.89162356,0087,36,4,220.665649,0.34478998
88,-117.88293543,33.89200208,0088,36,4,68.741134,0.10740798
89,-117.93576621,33.88767824,0089,36,4,316.806009,0.49500928
90,-117.94826145,33.88988691,0090,36,4,154.400596,0.24125088
91,-117.87092141,33.88626463,0091,41,7,202.027584,0.31566808
92,-117.94523461,33.88414492,0092,36,4,122.267934,0.1910436
93,-117.90996368,33.88494516,0093,36,6,98.36037,0.15368805
94,-117.97093462,33.88304079,0094,36,4,245.352244,0.38336086
95,-117.95852809,33.88304883,0095,36,4,399.651322,0.62445505
96,-117.88512737,33.88158059,0096,36,6,338.303671,0.52859935
97,-117.87846189,33.88315483,0097,36,6,146.509356,0.22892081
98,-117.92880529,33.87969913,0098,36,6,232.038426,0.36255995
99,-117.89341163,33.87938247,0099,36,6,214.034575,0.33442896
100,-117.92205131,33.88013566,0100,36,6,129.023238,0.20159876
101,-117.9162264,33.88248288,0101,36,6,99.655546,0.15571175
102,-117.94833555,33.87810111,0102,36,5,180.798396,0.28249743
103,-117.93763361,33.87803079,0103,36,5,140.436286,0.21943164
104,-117.90384186,33.87878405,0104,36,6,96.896518,0.15140077
105,-117.91542365,33.87715316,0105,36,6,123.122378,0.19237868
106,-117.90940816,33.87760212,0106,36,6,85.559016,0.13368593
107,-117.90099352,33.87624319,0107,36,6,63.602339,0.09937864
108,-117.97211561,33.87573888,0108,36,4,112.037206,0.1750581
109,-117.96390366,33.87296086,0109,36,5,243.184964,0.37997526
110,-117.9548003,33.87314662,0110,36,5,132.998936,0.20781083
111,-117.97895391,33.87086572,0111,36,5,252.654495,0.39477255
112,-117.94638302,33.87094971,0112,36,5,194.277762,0.30356007
113,-117.93533031,33.87095044,0113,36,5,276.451868,0.43195595
114,-117.92238555,33.87081744,0114,36,6,207.619848,0.32440595
115,-117.91107758,33.8706844,0115,36,6,145.742521,0.22772264
116,-117.90264027,33.87056224,0116,36,6,157.608418,0.24626309
117,-117.89392833,33.87061426,0117,36,6,158.388954,0.24748269
118,-117.88474143,33.87082368,0118,36,6,174.887525,0.2732617
119,-117.97201263,33.86295456,0119,36,5,292.059156,0.45634147
120,-117.9637238,33.8637759,0120,36,5,203.313816,0.31767777
121,-117.95481484,33.86377978,0121,36,5,211.938637,0.33115401
122,-117.9158688,33.86375051,0122,36,6,182.590686,0.28529787
123,-117.9049326,33.86336597,0123,36,6,253.350519,0.3958601
124,-117.93085745,33.86335912,0124,36,6,87.178761,0.13621679
125,-117.92644545,33.86337007,0125,36,6,88.841432,0.13881471
126,-117.9220551,33.86339186,0126,36,6,85.622219,0.13378468
127,-117.98060359,33.86215445,0127,36,5,186.892773,0.29202163
128,-117.94601626,33.86294393,0128,36,5,152.380282,0.23809414
129,-117.93746673,33.86300145,0129,36,5,162.369469,0.25370224
130,-117.88574322,33.86361877,0130,36,6,138.085606,0.21575508
131,-117.89381337,33.86334587,0131,36,6,162.648418,0.25413809
132,-117.96360368,33.85671909,0132,36,5,108.3829,0.16934823
133,-117.95457304,33.85673284,0133,36,5,119.502227,0.1867222
134,-117.94583345,33.85681085,0134,36,5,102.343074,0.15991102
135,-117.93741807,33.85687801,0135,36,5,110.891292,0.17326761
136,-117.92863651,33.8568896,0136,36,6,112.898369,0.17640365
137,-117.9221018,33.85697849,0137,36,6,55.593496,0.08686482
138,-117.90461257,33.85669747,0138,36,6,191.598384,0.29937239
139,-117.89372329,33.85683481,0139,36,6,124.779598,0.19496821
140,-117.85900612,33.90753933,0140,41,7,176.571779,0.27589345
141,-117.85027732,33.90578394,0141,41,7,98.745338,0.15429066
142,-117.86787332,33.90048727,0142,41,7,178.370778,0.2787047
143,-117.84857342,33.90164095,0143,41,7,168.379955,0.2630913
144,-117.85939181,33.90011606,0144,41,7,163.449556,0.25538956
145,-117.84967632,33.89398168,0145,41,7,233.023724,0.36409815
146,-117.85902179,33.89182808,0146,41,7,203.169182,0.31745176
147,-117.86768965,33.89319343,0147,41,7,136.895275,0.21389882
148,-117.86498999,33.88420379,0148,41,7,77.530566,0.12114148
149,-117.850046,33.8868736,0149,41,7,110.585466,0.1727896
150,-117.85441327,33.88095778,0150,41,7,455.330767,0.71145417
151,-117.84442553,33.8858375,0151,41,7,46.895194,0.07327368
152,-117.87344901,33.87744856,0152,41,7,202.081241,0.31575187
153,-117.86594293,33.87559827,0153,41,7,151.718164,0.23705957
154,-117.83490463,33.87703045,0154,41,17,282.085306,0.44075813
155,-117.8518355,33.87301773,0155,41,7,286.279584,0.44731221
156,-117.83566732,33.8709498,0156,41,17,240.062105,0.37509709
157,-117.87298765,33.87038292,0157,41,17,175.51099,0.27423586
158,-117.82175367,33.86966209,0158,41,17,111.146713,0.17366872
159,-117.85623118,33.86972391,0159,41,7,96.11055,0.15017849
160,-117.87490134,33.86488277,0160,41,17,239.048127,0.3735219
161,-117.83151229,33.86537044,0161,41,17,191.282331,0.29887857
162,-117.82226665,33.86315219,0162,41,17,142.510029,0.22267188
163,-117.86919803,33.86135417,0163,41,17,175.23091,0.27379945
164,-117.87974063,33.85562518,0164,41,17,183.783243,0.28716225
165,-117.75454027,33.9066468,0165,41,9,827.767655,1.2933966
166,-117.73686004,33.90014429,0166,41,9,1140.916802,1.78266921
167,-117.81954414,33.90432075,0167,41,9,391.452003,0.61164315
168,-117.83487831,33.90568806,0168,41,3,325.007195,0.50782185
169,-117.7692769,33.8986741,0169,41,9,401.998301,0.6281222
170,-117.80771408,33.90382739,0170,41,9,258.422335,0.40378133
171,-117.78981023,33.89978337,0171,41,9,311.075823,0.48605701
172,-117.83865299,33.90094963,0172,41,8,65.412915,0.10220794
173,-117.78145731,33.89697242,0173,41,9,437.332346,0.6833308
174,-117.75294791,33.88926482,0174,41,9,660.363821,1.03180026
175,-117.79800169,33.89455824,0175,41,9,419.25697,0.65508406
176,-117.72676077,33.88831026,0176,41,9,1015.876944,1.58730296
177,-117.84347707,33.89379195,0177,41,7,86.407509,0.13501382
178,-117.83509974,33.89410553,0178,41,8,338.113563,0.52830231
179,-117.8157105,33.89510259,0179,41,8,264.606522,0.41344759
180,-117.82322698,33.89192604,0180,41,8,209.370331,0.32714109
181,-117.70507632,33.8831285,0181,41,9,1312.130447,2.05019003
182,-117.80700524,33.89129182,0182,41,8,121.841218,0.19037686
183,-117.83510516,33.88435515,0183,41,8,387.004402,0.60469423
184,-117.76799537,33.88241723,0184,41,9,502.473044,0.78511395
185,-117.77374599,33.88709484,0185,41,9,167.166785,0.26119804
186,-117.78383448,33.88567876,0186,41,9,280.616609,0.43846122
187,-117.81862885,33.88439495,0187,41,8,315.979658,0.49371809
188,-117.80723225,33.88499597,0188,41,8,152.316321,0.2379942
189,-117.79988683,33.88501224,0189,41,9,140.109838,0.21891937
190,-117.79403092,33.87750429,0190,41,9,511.823235,0.79972874
191,-117.7589585,33.8823232,0191,41,9,104.970799,0.16401683
192,-117.77614424,33.87037667,0192,41,9,189.815615,0.29658792
193,-117.73709469,33.88170259,0193,41,9,285.757561,0.44649769
194,-117.77983125,33.87699375,0194,41,9,199.811275,0.31220503
195,-117.82110315,33.87631429,0195,41,17,211.787912,0.33091854
196,-117.78475286,33.8697113,0196,41,9,281.941528,0.44053265
197,-117.73271032,33.87209808,0197,41,18,626.42808,0.97880857
198,-117.71013519,33.87301763,0198,41,9,519.785984,0.81215638
199,-117.78872369,33.86515445,0199,41,9,52.778301,0.08246607
200,-118.03432506,33.86201354,0200,35,10,207.373886,0.32402565
201,-118.04279374,33.85457384,0201,35,10,194.422397,0.3037899
202,-118.03302867,33.85477115,0202,35,12,173.654697,0.27133541
203,-118.04999943,33.84841147,0203,35,10,92.891973,0.14514369
204,-118.04149637,33.8487434,0204,35,10,110.164471,0.17213194
205,-118.03283169,33.848582,0205,35,10,101.012983,0.15783296
206,-118.05023649,33.84361553,0206,35,10,129.505744,0.20233957
207,-118.04153729,33.84263934,0207,35,10,160.926985,0.25144752
208,-118.03284067,33.84270742,0208,35,12,158.726611,0.24801299
209,-117.98709978,33.89012853,0209,35,11,466.80718,0.72938969
210,-117.98271517,33.88120371,0210,35,11,416.386173,0.65060518
211,-117.99981261,33.88462451,0211,35,11,94.905268,0.1482947
212,-117.99553422,33.88154198,0212,35,11,95.853178,0.14977056
213,-118.0047451,33.87724704,0213,35,11,257.007667,0.40157777
214,-117.99350349,33.87568443,0214,35,11,113.58852,0.17748201
215,-118.01960053,33.86820525,0215,35,11,450.989907,0.70465327
216,-118.00734585,33.86658685,0216,35,11,206.252365,0.32226988
217,-118.00543503,33.87181324,0217,35,11,51.55448,0.08055402
218,-117.99771598,33.86983257,0218,35,11,154.758261,0.24180974
219,-117.9894656,33.86992399,0219,35,11,161.278346,0.25199736
220,-117.9967141,33.86230187,0220,35,11,222.240573,0.34725105
221,-117.98860608,33.86366242,0221,35,11,105.815189,0.16533619
222,-118.02095965,33.86108793,0222,35,11,186.254019,0.29103142
223,-118.00689451,33.8603669,0223,35,11,66.769513,0.10432728
224,-118.02407447,33.85750268,0224,35,12,58.938641,0.09209159
225,-118.01558671,33.85745949,0225,35,12,61.6631,0.09634857
226,-118.00685024,33.85749092,0226,35,12,61.640796,0.09631372
227,-117.99809635,33.85752609,0227,35,12,61.193149,0.09561426
228,-117.98887206,33.85754668,0228,35,12,73.39236,0.1146743
229,-117.98046454,33.8522313,0229,37,13,239.756141,0.37461903
230,-118.02419609,33.85130892,0230,35,12,217.922585,0.34050397
231,-117.98927413,33.85134214,0231,35,12,210.265478,0.32853974
232,-118.01547084,33.85134394,0232,35,12,205.324719,0.32081981
233,-118.00681289,33.85135116,0233,35,12,212.504376,0.33203801
234,-118.00070744,33.85188051,0234,35,12,77.35868,0.12086906
235,-117.99473161,33.85137206,0235,35,12,63.001125,0.09843813
236,-117.99764638,33.85006821,0236,35,12,70.512625,0.11018414
237,-118.02397994,33.84286014,0237,35,12,167.282031,0.26137706
238,-118.01530916,33.8428367,0238,35,12,154.282845,0.24106689
239,-118.00676059,33.84292174,0239,35,12,163.013891,0.25470914
240,-117.99796146,33.84299254,0240,35,12,163.332281,0.25520341
241,-117.98919126,33.84488757,0241,35,12,76.497472,0.11952877
242,-117.98046562,33.84315065,0242,37,13,161.76793,0.25276167
